plot,time,temp,lux,treatment
1,9/6/2025 0:00,17.284,0,control_low
1,9/6/2025 0:15,17.284,0,control_low
1,9/6/2025 0:30,17.284,0,control_low
1,9/6/2025 0:45,17.284,0,control_low
1,9/6/2025 1:00,17.379,0,control_low
1,9/6/2025 1:15,17.379,0,control_low
1,9/6/2025 1:30,17.379,0,control_low
1,9/6/2025 1:45,17.379,0,control_low
1,9/6/2025 2:00,17.475,0,control_low
1,9/6/2025 2:15,17.475,0,control_low
1,9/6/2025 2:30,17.475,0,control_low
1,9/6/2025 2:45,17.475,0,control_low
1,9/6/2025 3:00,17.475,0,control_low
1,9/6/2025 3:15,17.475,0,control_low
1,9/6/2025 3:30,17.475,0,control_low
1,9/6/2025 3:45,17.475,0,control_low
1,9/6/2025 4:00,17.475,0,control_low
1,9/6/2025 4:15,17.475,0,control_low
1,9/6/2025 4:30,17.57,0,control_low
1,9/6/2025 4:45,17.665,0,control_low
1,9/6/2025 5:00,17.665,0,control_low
1,9/6/2025 5:15,17.665,0,control_low
1,9/6/2025 5:30,17.665,0,control_low
1,9/6/2025 5:45,17.665,0,control_low
1,9/6/2025 6:00,17.665,0,control_low
1,9/6/2025 6:15,17.665,0,control_low
1,9/6/2025 6:30,17.57,0,control_low
1,9/6/2025 6:45,17.57,21.5,control_low
1,9/6/2025 7:00,17.57,107.6,control_low
1,9/6/2025 7:15,17.475,215.3,control_low
1,9/6/2025 7:30,17.475,441.3,control_low
1,9/6/2025 7:45,17.379,581.3,control_low
1,9/6/2025 8:00,17.379,882.6,control_low
1,9/6/2025 8:15,17.475,1205.6,control_low
1,9/6/2025 8:30,17.475,1550,control_low
1,9/6/2025 8:45,17.57,2755.6,control_low
1,9/6/2025 9:00,17.76,2497.2,control_low
1,9/6/2025 9:15,17.95,5338.9,control_low
1,9/6/2025 9:30,18.331,8266.7,control_low
1,9/6/2025 9:45,18.806,24800.2,control_low
1,9/6/2025 10:00,18.711,24800.2,control_low
1,9/6/2025 10:15,20.043,37200.2,control_low
1,9/6/2025 10:30,20.805,74400.5,control_low
1,9/6/2025 10:45,21.473,74400.5,control_low
1,9/6/2025 11:00,20.234,42711.4,control_low
1,9/6/2025 11:15,21.855,60622.6,control_low
1,9/6/2025 11:30,26,93689.5,control_low
1,9/6/2025 11:45,26.781,93689.5,control_low
1,9/6/2025 12:00,25.805,66133.8,control_low
1,9/6/2025 12:15,27.665,82667.2,control_low
1,9/6/2025 12:30,27.961,85422.8,control_low
1,9/6/2025 12:45,29.252,88178.4,control_low
1,9/6/2025 13:00,29.252,88178.4,control_low
1,9/6/2025 13:15,29.953,82667.2,control_low
1,9/6/2025 13:30,22.812,17222.3,control_low
1,9/6/2025 13:45,20.138,5511.1,control_low
1,9/6/2025 14:00,19.472,5166.7,control_low
1,9/6/2025 14:15,18.996,2411.1,control_low
1,9/6/2025 14:30,18.521,1808.3,control_low
1,9/6/2025 14:45,18.14,1108.7,control_low
1,9/6/2025 15:00,18.045,1313.2,control_low
1,9/6/2025 15:15,17.855,1550,control_low
1,9/6/2025 15:30,17.95,2669.5,control_low
1,9/6/2025 15:45,17.855,1054.9,control_low
1,9/6/2025 16:00,17.855,473.6,control_low
1,9/6/2025 16:15,17.855,118.4,control_low
1,9/6/2025 16:30,17.855,53.8,control_low
1,9/6/2025 16:45,17.855,43.1,control_low
1,9/6/2025 17:00,17.855,64.6,control_low
1,9/6/2025 17:15,17.855,118.4,control_low
1,9/6/2025 17:30,17.76,96.9,control_low
1,9/6/2025 17:45,17.76,75.3,control_low
1,9/6/2025 18:00,17.665,43.1,control_low
1,9/6/2025 18:15,17.665,43.1,control_low
1,9/6/2025 18:30,17.665,43.1,control_low
1,9/6/2025 18:45,17.665,21.5,control_low
1,9/6/2025 19:00,18.045,10.8,control_low
1,9/6/2025 19:15,17.855,0,control_low
1,9/6/2025 19:30,17.57,0,control_low
1,9/6/2025 19:45,17.094,0,control_low
1,9/6/2025 20:00,16.903,0,control_low
1,9/6/2025 20:15,16.903,0,control_low
1,9/6/2025 20:30,16.713,0,control_low
1,9/6/2025 20:45,16.713,0,control_low
1,9/6/2025 21:00,16.713,0,control_low
1,9/6/2025 21:15,16.618,0,control_low
1,9/6/2025 21:30,16.618,0,control_low
1,9/6/2025 21:45,16.618,0,control_low
1,9/6/2025 22:00,16.618,0,control_low
1,9/6/2025 22:15,16.618,0,control_low
1,9/6/2025 22:30,16.618,0,control_low
1,9/6/2025 22:45,16.618,0,control_low
1,9/6/2025 23:00,16.618,0,control_low
1,9/6/2025 23:15,16.618,0,control_low
1,9/6/2025 23:30,16.618,0,control_low
1,9/6/2025 23:45,16.618,0,control_low
1,9/7/2025 0:00,16.618,0,control_low
1,9/7/2025 0:15,16.618,0,control_low
1,9/7/2025 0:30,16.618,0,control_low
1,9/7/2025 0:45,16.713,0,control_low
1,9/7/2025 1:00,16.713,0,control_low
1,9/7/2025 1:15,16.999,0,control_low
1,9/7/2025 1:30,16.999,0,control_low
1,9/7/2025 1:45,16.999,0,control_low
1,9/7/2025 2:00,16.999,0,control_low
1,9/7/2025 2:15,16.999,0,control_low
1,9/7/2025 2:30,16.999,0,control_low
1,9/7/2025 2:45,16.903,0,control_low
1,9/7/2025 3:00,16.903,0,control_low
1,9/7/2025 3:15,16.903,0,control_low
1,9/7/2025 3:30,16.808,0,control_low
1,9/7/2025 3:45,16.808,0,control_low
1,9/7/2025 4:00,16.618,0,control_low
1,9/7/2025 4:15,16.618,0,control_low
1,9/7/2025 4:30,16.523,0,control_low
1,9/7/2025 4:45,16.523,0,control_low
1,9/7/2025 5:00,16.427,0,control_low
1,9/7/2025 5:15,16.427,0,control_low
1,9/7/2025 5:30,16.237,0,control_low
1,9/7/2025 5:45,16.141,0,control_low
1,9/7/2025 6:00,16.141,0,control_low
1,9/7/2025 6:15,16.046,0,control_low
1,9/7/2025 6:30,15.951,0,control_low
1,9/7/2025 6:45,15.951,0,control_low
1,9/7/2025 7:00,15.951,0,control_low
1,9/7/2025 7:15,15.951,43.1,control_low
1,9/7/2025 7:30,15.951,53.8,control_low
1,9/7/2025 7:45,15.951,96.9,control_low
1,9/7/2025 8:00,15.951,161.5,control_low
1,9/7/2025 8:15,15.951,322.9,control_low
1,9/7/2025 8:30,16.046,366,control_low
1,9/7/2025 8:45,16.046,366,control_low
1,9/7/2025 9:00,16.046,355.2,control_low
1,9/7/2025 9:15,16.046,635.1,control_low
1,9/7/2025 9:30,16.141,882.6,control_low
1,9/7/2025 9:45,16.332,2927.8,control_low
1,9/7/2025 10:00,16.523,2669.5,control_low
1,9/7/2025 10:15,16.808,3961.1,control_low
1,9/7/2025 10:30,17.094,4650,control_low
1,9/7/2025 10:45,17.379,5338.9,control_low
1,9/7/2025 11:00,17.76,6544.5,control_low
1,9/7/2025 11:15,18.996,24800.2,control_low
1,9/7/2025 11:30,21.76,55111.5,control_low
1,9/7/2025 11:45,23.388,55111.5,control_low
1,9/7/2025 12:00,24.062,57867,control_low
1,9/7/2025 12:15,25.125,52355.9,control_low
1,9/7/2025 12:30,25.319,63378.2,control_low
1,9/7/2025 12:45,26.39,49600.3,control_low
1,9/7/2025 13:00,27.37,57867,control_low
1,9/7/2025 13:15,23.388,27555.7,control_low
1,9/7/2025 13:30,22.717,22044.6,control_low
1,9/7/2025 13:45,21.855,5338.9,control_low
1,9/7/2025 14:00,20.519,7233.4,control_low
1,9/7/2025 14:15,18.426,4650,control_low
1,9/7/2025 14:30,18.331,4477.8,control_low
1,9/7/2025 14:45,17.95,4477.8,control_low
1,9/7/2025 15:00,17.76,2497.2,control_low
1,9/7/2025 15:15,17.665,1722.2,control_low
1,9/7/2025 15:30,18.14,1636.1,control_low
1,9/7/2025 15:45,18.045,1270.1,control_low
1,9/7/2025 16:00,18.045,1270.1,control_low
1,9/7/2025 16:15,18.14,958,control_low
1,9/7/2025 16:30,18.14,635.1,control_low
1,9/7/2025 16:45,18.14,484.4,control_low
1,9/7/2025 17:00,18.14,409,control_low
1,9/7/2025 17:15,18.331,247.6,control_low
1,9/7/2025 17:30,18.426,193.8,control_low
1,9/7/2025 17:45,18.616,139.9,control_low
1,9/7/2025 18:00,18.901,150.7,control_low
1,9/7/2025 18:15,19.092,96.9,control_low
1,9/7/2025 18:30,18.711,86.1,control_low
1,9/7/2025 18:45,18.14,75.3,control_low
1,9/7/2025 19:00,17.284,53.8,control_low
1,9/7/2025 19:15,16.618,10.8,control_low
1,9/7/2025 19:30,16.427,0,control_low
1,9/7/2025 19:45,16.427,0,control_low
1,9/7/2025 20:00,16.427,0,control_low
1,9/7/2025 20:15,16.427,0,control_low
1,9/7/2025 20:30,16.427,0,control_low
1,9/7/2025 20:45,16.427,0,control_low
1,9/7/2025 21:00,16.427,0,control_low
1,9/7/2025 21:15,16.332,0,control_low
1,9/7/2025 21:30,16.332,0,control_low
1,9/7/2025 21:45,16.332,0,control_low
1,9/7/2025 22:00,16.332,0,control_low
1,9/7/2025 22:15,16.237,0,control_low
1,9/7/2025 22:30,16.237,0,control_low
1,9/7/2025 22:45,16.237,0,control_low
1,9/7/2025 23:00,16.237,0,control_low
1,9/7/2025 23:15,16.237,0,control_low
1,9/7/2025 23:30,16.237,0,control_low
1,9/7/2025 23:45,16.237,0,control_low
1,9/8/2025 0:00,16.237,0,control_low
1,9/8/2025 0:15,16.237,0,control_low
1,9/8/2025 0:30,16.237,0,control_low
1,9/8/2025 0:45,16.237,0,control_low
1,9/8/2025 1:00,16.237,0,control_low
1,9/8/2025 1:15,16.237,0,control_low
1,9/8/2025 1:30,16.237,0,control_low
1,9/8/2025 1:45,16.237,0,control_low
1,9/8/2025 2:00,16.141,0,control_low
1,9/8/2025 2:15,16.141,0,control_low
1,9/8/2025 2:30,16.141,0,control_low
1,9/8/2025 2:45,16.141,0,control_low
1,9/8/2025 3:00,16.141,0,control_low
1,9/8/2025 3:15,16.141,0,control_low
1,9/8/2025 3:30,16.141,0,control_low
1,9/8/2025 3:45,16.141,0,control_low
1,9/8/2025 4:00,16.141,0,control_low
1,9/8/2025 4:15,16.141,0,control_low
1,9/8/2025 4:30,16.141,0,control_low
1,9/8/2025 4:45,16.237,0,control_low
1,9/8/2025 5:00,16.237,0,control_low
1,9/8/2025 5:15,16.237,0,control_low
1,9/8/2025 5:30,16.141,0,control_low
1,9/8/2025 5:45,16.141,0,control_low
1,9/8/2025 6:00,16.141,0,control_low
1,9/8/2025 6:15,16.141,0,control_low
1,9/8/2025 6:30,16.141,0,control_low
1,9/8/2025 6:45,16.141,0,control_low
1,9/8/2025 7:00,16.141,0,control_low
1,9/8/2025 7:15,15.951,0,control_low
1,9/8/2025 7:30,15.664,21.5,control_low
1,9/8/2025 7:45,15.473,64.6,control_low
1,9/8/2025 8:00,15.473,139.9,control_low
1,9/8/2025 8:15,15.473,193.8,control_low
1,9/8/2025 8:30,15.569,333.7,control_low
1,9/8/2025 8:45,15.569,441.3,control_low
1,9/8/2025 9:00,15.569,516.7,control_low
1,9/8/2025 9:15,15.569,538.2,control_low
1,9/8/2025 9:30,15.664,925.7,control_low
1,9/8/2025 9:45,15.76,1162.5,control_low
1,9/8/2025 10:00,15.76,1463.9,control_low
1,9/8/2025 10:15,15.855,1808.3,control_low
1,9/8/2025 10:30,16.046,2325,control_low
1,9/8/2025 10:45,16.237,3100,control_low
1,9/8/2025 11:00,16.427,3616.7,control_low
1,9/8/2025 11:15,16.618,3788.9,control_low
1,9/8/2025 11:30,16.999,5166.7,control_low
1,9/8/2025 11:45,17.57,6544.5,control_low
1,9/8/2025 12:00,17.855,7233.4,control_low
1,9/8/2025 12:15,18.521,11022.3,control_low
1,9/8/2025 12:30,19.282,22044.6,control_low
1,9/8/2025 12:45,20.234,16533.4,control_low
1,9/8/2025 13:00,20.805,30311.3,control_low
1,9/8/2025 13:15,21.282,13089,control_low
1,9/8/2025 13:30,21.282,16533.4,control_low
1,9/8/2025 13:45,20.805,15155.7,control_low
1,9/8/2025 14:00,20.234,10333.4,control_low
1,9/8/2025 14:15,19.948,10677.8,control_low
1,9/8/2025 14:30,19.377,3961.1,control_low
1,9/8/2025 14:45,18.236,3788.9,control_low
1,9/8/2025 15:00,18.236,2669.5,control_low
1,9/8/2025 15:15,18.521,2497.2,control_low
1,9/8/2025 15:30,18.045,2066.7,control_low
1,9/8/2025 15:45,17.76,1980.6,control_low
1,9/8/2025 16:00,17.76,1722.2,control_low
1,9/8/2025 16:15,17.855,1722.2,control_low
1,9/8/2025 16:30,17.95,1722.2,control_low
1,9/8/2025 16:45,17.76,1259.4,control_low
1,9/8/2025 17:00,17.665,882.6,control_low
1,9/8/2025 17:15,17.57,688.9,control_low
1,9/8/2025 17:30,17.475,505.9,control_low
1,9/8/2025 17:45,17.475,366,control_low
1,9/8/2025 18:00,17.475,215.3,control_low
1,9/8/2025 18:15,17.379,193.8,control_low
1,9/8/2025 18:30,17.475,129.2,control_low
1,9/8/2025 18:45,17.475,86.1,control_low
1,9/8/2025 19:00,17.475,43.1,control_low
1,9/8/2025 19:15,17.57,0,control_low
1,9/8/2025 19:30,17.76,0,control_low
1,9/8/2025 19:45,17.95,0,control_low
1,9/8/2025 20:00,17.284,0,control_low
1,9/8/2025 20:15,16.808,0,control_low
1,9/8/2025 20:30,16.618,0,control_low
1,9/8/2025 20:45,16.618,0,control_low
1,9/8/2025 21:00,16.523,0,control_low
1,9/8/2025 21:15,16.427,0,control_low
1,9/8/2025 21:30,16.427,0,control_low
1,9/8/2025 21:45,16.523,0,control_low
1,9/8/2025 22:00,16.523,0,control_low
1,9/8/2025 22:15,16.523,0,control_low
1,9/8/2025 22:30,16.523,0,control_low
1,9/8/2025 22:45,16.427,0,control_low
1,9/8/2025 23:00,16.427,0,control_low
1,9/8/2025 23:15,16.427,0,control_low
1,9/8/2025 23:30,16.427,0,control_low
1,9/8/2025 23:45,16.427,0,control_low
1,9/9/2025 0:00,16.427,0,control_low
1,9/9/2025 0:15,16.427,0,control_low
1,9/9/2025 0:30,16.427,0,control_low
1,9/9/2025 0:45,16.427,0,control_low
1,9/9/2025 1:00,16.427,0,control_low
1,9/9/2025 1:15,16.427,0,control_low
1,9/9/2025 1:30,16.427,0,control_low
1,9/9/2025 1:45,16.427,0,control_low
1,9/9/2025 2:00,16.427,0,control_low
1,9/9/2025 2:15,16.427,0,control_low
1,9/9/2025 2:30,16.332,0,control_low
1,9/9/2025 2:45,16.332,0,control_low
1,9/9/2025 3:00,16.332,0,control_low
1,9/9/2025 3:15,16.332,0,control_low
1,9/9/2025 3:30,16.237,0,control_low
1,9/9/2025 3:45,16.237,0,control_low
1,9/9/2025 4:00,16.332,0,control_low
1,9/9/2025 4:15,16.332,0,control_low
1,9/9/2025 4:30,16.237,0,control_low
1,9/9/2025 4:45,16.237,0,control_low
1,9/9/2025 5:00,16.141,0,control_low
1,9/9/2025 5:15,16.141,0,control_low
1,9/9/2025 5:30,16.141,0,control_low
1,9/9/2025 5:45,16.141,0,control_low
1,9/9/2025 6:00,16.141,0,control_low
1,9/9/2025 6:15,15.951,0,control_low
1,9/9/2025 6:30,16.046,0,control_low
1,9/9/2025 6:45,16.046,0,control_low
1,9/9/2025 7:00,16.141,0,control_low
1,9/9/2025 7:15,16.141,0,control_low
1,9/9/2025 7:30,16.141,0,control_low
1,9/9/2025 7:45,16.237,10.8,control_low
1,9/9/2025 8:00,16.237,43.1,control_low
1,9/9/2025 8:15,16.141,64.6,control_low
1,9/9/2025 8:30,15.951,64.6,control_low
1,9/9/2025 8:45,15.855,118.4,control_low
1,9/9/2025 9:00,15.76,118.4,control_low
1,9/9/2025 9:15,15.664,193.8,control_low
1,9/9/2025 9:30,15.569,312.2,control_low
1,9/9/2025 9:45,15.473,387.5,control_low
1,9/9/2025 10:00,15.378,387.5,control_low
1,9/9/2025 10:15,15.378,430.6,control_low
1,9/9/2025 10:30,15.282,635.1,control_low
1,9/9/2025 10:45,15.282,839.6,control_low
1,9/9/2025 11:00,15.378,731.9,control_low
1,9/9/2025 11:15,15.473,1463.9,control_low
1,9/9/2025 11:30,15.569,1302.4,control_low
1,9/9/2025 11:45,15.76,1808.3,control_low
1,9/9/2025 12:00,15.951,2152.8,control_low
1,9/9/2025 12:15,16.141,2755.6,control_low
1,9/9/2025 12:30,16.427,3961.1,control_low
1,9/9/2025 12:45,16.618,3788.9,control_low
1,9/9/2025 13:00,17.094,4650,control_low
1,9/9/2025 13:15,17.189,6544.5,control_low
1,9/9/2025 13:30,17.379,7233.4,control_low
1,9/9/2025 13:45,17.665,8611.2,control_low
1,9/9/2025 14:00,17.665,5166.7,control_low
1,9/9/2025 14:15,17.665,4477.8,control_low
1,9/9/2025 14:30,17.665,4994.5,control_low
1,9/9/2025 14:45,17.57,5166.7,control_low
1,9/9/2025 15:00,17.475,4822.3,control_low
1,9/9/2025 15:15,17.379,2066.7,control_low
1,9/9/2025 15:30,17.379,2755.6,control_low
1,9/9/2025 15:45,17.379,2066.7,control_low
1,9/9/2025 16:00,17.379,1722.2,control_low
1,9/9/2025 16:15,17.475,1550,control_low
1,9/9/2025 16:30,17.57,1302.4,control_low
1,9/9/2025 16:45,17.57,1345.5,control_low
1,9/9/2025 17:00,17.57,914.9,control_low
1,9/9/2025 17:15,17.475,635.1,control_low
1,9/9/2025 17:30,17.379,376.7,control_low
1,9/9/2025 17:45,17.284,258.3,control_low
1,9/9/2025 18:00,17.094,236.8,control_low
1,9/9/2025 18:15,17.094,129.2,control_low
1,9/9/2025 18:30,17.094,96.9,control_low
1,9/9/2025 18:45,17.094,64.6,control_low
1,9/9/2025 19:00,17.094,21.5,control_low
1,9/9/2025 19:15,17.189,10.8,control_low
1,9/9/2025 19:30,17.189,0,control_low
1,9/9/2025 19:45,17.284,0,control_low
1,9/9/2025 20:00,17.284,0,control_low
1,9/9/2025 20:15,17.284,0,control_low
1,9/9/2025 20:30,17.189,0,control_low
1,9/9/2025 20:45,17.284,0,control_low
1,9/9/2025 21:00,17.284,0,control_low
1,9/9/2025 21:15,17.284,0,control_low
1,9/9/2025 21:30,17.189,0,control_low
1,9/9/2025 21:45,16.903,0,control_low
1,9/9/2025 22:00,16.618,0,control_low
1,9/9/2025 22:15,16.237,0,control_low
1,9/9/2025 22:30,15.855,0,control_low
1,9/9/2025 22:45,15.664,0,control_low
1,9/9/2025 23:00,15.473,0,control_low
1,9/9/2025 23:15,15.473,0,control_low
1,9/9/2025 23:30,15.378,0,control_low
1,9/9/2025 23:45,15.378,0,control_low
1,9/10/2025 0:00,15.282,0,control_low
1,9/10/2025 0:15,15.282,0,control_low
1,9/10/2025 0:30,15.378,0,control_low
1,9/10/2025 0:45,15.378,0,control_low
1,9/10/2025 1:00,15.473,0,control_low
1,9/10/2025 1:15,15.473,0,control_low
1,9/10/2025 1:30,15.569,0,control_low
1,9/10/2025 1:45,15.569,0,control_low
1,9/10/2025 2:00,15.569,0,control_low
1,9/10/2025 2:15,15.664,0,control_low
1,9/10/2025 2:30,15.569,0,control_low
1,9/10/2025 2:45,15.569,0,control_low
1,9/10/2025 3:00,15.378,0,control_low
1,9/10/2025 3:15,15.282,0,control_low
1,9/10/2025 3:30,15.187,0,control_low
1,9/10/2025 3:45,15.187,0,control_low
1,9/10/2025 4:00,15.187,0,control_low
1,9/10/2025 4:15,15.187,0,control_low
1,9/10/2025 4:30,15.187,0,control_low
1,9/10/2025 4:45,15.282,0,control_low
1,9/10/2025 5:00,15.187,0,control_low
1,9/10/2025 5:15,15.187,0,control_low
1,9/10/2025 5:30,15.187,0,control_low
1,9/10/2025 5:45,15.187,0,control_low
1,9/10/2025 6:00,15.187,0,control_low
1,9/10/2025 6:15,15.187,0,control_low
1,9/10/2025 6:30,15.187,0,control_low
1,9/10/2025 6:45,15.187,0,control_low
1,9/10/2025 7:00,15.282,0,control_low
1,9/10/2025 7:15,15.282,32.3,control_low
1,9/10/2025 7:30,15.282,64.6,control_low
1,9/10/2025 7:45,15.282,107.6,control_low
1,9/10/2025 8:00,15.187,172.2,control_low
1,9/10/2025 8:15,15.187,139.9,control_low
1,9/10/2025 8:30,15.282,269.1,control_low
1,9/10/2025 8:45,15.282,215.3,control_low
1,9/10/2025 9:00,15.091,258.3,control_low
1,9/10/2025 9:15,14.996,785.8,control_low
1,9/10/2025 9:30,14.709,484.4,control_low
1,9/10/2025 9:45,14.421,721.2,control_low
1,9/10/2025 10:00,14.325,775,control_low
1,9/10/2025 10:15,14.23,882.6,control_low
1,9/10/2025 10:30,14.325,1463.9,control_low
1,9/10/2025 10:45,14.325,1377.8,control_low
1,9/10/2025 11:00,14.325,1205.6,control_low
1,9/10/2025 11:15,14.421,1894.5,control_low
1,9/10/2025 11:30,14.517,1722.2,control_low
1,9/10/2025 11:45,14.613,2066.7,control_low
1,9/10/2025 12:00,14.709,1894.5,control_low
1,9/10/2025 12:15,14.804,3961.1,control_low
1,9/10/2025 12:30,15.091,3272.2,control_low
1,9/10/2025 12:45,15.282,3961.1,control_low
1,9/10/2025 13:00,15.569,4650,control_low
1,9/10/2025 13:15,15.664,9644.5,control_low
1,9/10/2025 13:30,15.76,5166.7,control_low
1,9/10/2025 13:45,15.951,3444.5,control_low
1,9/10/2025 14:00,16.046,5338.9,control_low
1,9/10/2025 14:15,16.046,5166.7,control_low
1,9/10/2025 14:30,16.141,3788.9,control_low
1,9/10/2025 14:45,16.141,2755.6,control_low
1,9/10/2025 15:00,16.141,2583.4,control_low
1,9/10/2025 15:15,16.237,3444.5,control_low
1,9/10/2025 15:30,16.237,2066.7,control_low
1,9/10/2025 15:45,16.237,2583.4,control_low
1,9/10/2025 16:00,16.332,2583.4,control_low
1,9/10/2025 16:15,16.332,1377.8,control_low
1,9/10/2025 16:30,16.237,1722.2,control_low
1,9/10/2025 16:45,16.237,1377.8,control_low
1,9/10/2025 17:00,16.141,861.1,control_low
1,9/10/2025 17:15,16.141,721.2,control_low
1,9/10/2025 17:30,16.237,516.7,control_low
1,9/10/2025 17:45,16.427,376.7,control_low
1,9/10/2025 18:00,16.427,279.9,control_low
1,9/10/2025 18:15,16.332,204.5,control_low
1,9/10/2025 18:30,16.237,129.2,control_low
1,9/10/2025 18:45,16.237,86.1,control_low
1,9/10/2025 19:00,16.237,43.1,control_low
1,9/10/2025 19:15,16.141,0,control_low
1,9/10/2025 19:30,16.237,0,control_low
1,9/10/2025 19:45,16.332,0,control_low
1,9/10/2025 20:00,16.332,0,control_low
1,9/10/2025 20:15,16.427,0,control_low
1,9/10/2025 20:30,16.427,0,control_low
1,9/10/2025 20:45,16.427,0,control_low
1,9/10/2025 21:00,16.427,0,control_low
1,9/10/2025 21:15,16.332,0,control_low
1,9/10/2025 21:30,16.046,0,control_low
1,9/10/2025 21:45,15.664,0,control_low
1,9/10/2025 22:00,15.473,0,control_low
1,9/10/2025 22:15,15.282,0,control_low
1,9/10/2025 22:30,15.187,0,control_low
1,9/10/2025 22:45,14.996,0,control_low
1,9/10/2025 23:00,14.996,0,control_low
1,9/10/2025 23:15,14.996,0,control_low
1,9/10/2025 23:30,14.9,0,control_low
1,9/10/2025 23:45,14.9,0,control_low
1,9/11/2025 0:00,14.804,0,control_low
1,9/11/2025 0:15,14.804,0,control_low
1,9/11/2025 0:30,14.9,0,control_low
1,9/11/2025 0:45,14.9,0,control_low
1,9/11/2025 1:00,14.9,0,control_low
1,9/11/2025 1:15,14.996,0,control_low
1,9/11/2025 1:30,14.996,0,control_low
1,9/11/2025 1:45,14.996,0,control_low
1,9/11/2025 2:00,14.996,0,control_low
1,9/11/2025 2:15,14.996,0,control_low
1,9/11/2025 2:30,14.996,0,control_low
1,9/11/2025 2:45,14.517,0,control_low
1,9/11/2025 3:00,13.654,0,control_low
1,9/11/2025 3:15,13.173,0,control_low
1,9/11/2025 3:30,13.173,0,control_low
1,9/11/2025 3:45,14.134,0,control_low
1,9/11/2025 4:00,14.613,0,control_low
1,9/11/2025 4:15,14.613,0,control_low
1,9/11/2025 4:30,14.421,0,control_low
1,9/11/2025 4:45,14.421,0,control_low
1,9/11/2025 5:00,14.613,0,control_low
1,9/11/2025 5:15,14.804,0,control_low
1,9/11/2025 5:30,14.709,0,control_low
1,9/11/2025 5:45,14.709,0,control_low
1,9/11/2025 6:00,14.804,0,control_low
1,9/11/2025 6:15,14.709,0,control_low
1,9/11/2025 6:30,14.804,0,control_low
1,9/11/2025 6:45,14.804,0,control_low
1,9/11/2025 7:00,14.804,10.8,control_low
1,9/11/2025 7:15,14.804,43.1,control_low
1,9/11/2025 7:30,14.9,53.8,control_low
1,9/11/2025 7:45,14.9,86.1,control_low
1,9/11/2025 8:00,14.709,129.2,control_low
1,9/11/2025 8:15,14.709,183,control_low
1,9/11/2025 8:30,14.613,204.5,control_low
1,9/11/2025 8:45,14.517,279.9,control_low
1,9/11/2025 9:00,14.421,322.9,control_low
1,9/11/2025 9:15,14.325,344.4,control_low
1,9/11/2025 9:30,14.325,441.3,control_low
1,9/11/2025 9:45,14.325,398.3,control_low
1,9/11/2025 10:00,14.325,742.7,control_low
1,9/11/2025 10:15,14.325,775,control_low
1,9/11/2025 10:30,14.325,947.2,control_low
1,9/11/2025 10:45,14.325,1162.5,control_low
1,9/11/2025 11:00,14.325,1550,control_low
1,9/11/2025 11:15,14.325,1463.9,control_low
1,9/11/2025 11:30,14.421,2152.8,control_low
1,9/11/2025 11:45,14.517,2583.4,control_low
1,9/11/2025 12:00,14.613,3788.9,control_low
1,9/11/2025 12:15,14.613,3444.5,control_low
1,9/11/2025 12:30,14.613,3788.9,control_low
1,9/11/2025 12:45,14.709,3788.9,control_low
1,9/11/2025 13:00,14.709,3961.1,control_low
1,9/11/2025 13:15,14.804,3272.2,control_low
1,9/11/2025 13:30,14.9,2927.8,control_low
1,9/11/2025 13:45,14.996,3272.2,control_low
1,9/11/2025 14:00,14.996,2927.8,control_low
1,9/11/2025 14:15,14.996,2238.9,control_low
1,9/11/2025 14:30,15.091,2066.7,control_low
1,9/11/2025 14:45,15.187,2755.6,control_low
1,9/11/2025 15:00,15.187,2325,control_low
1,9/11/2025 15:15,15.282,2066.7,control_low
1,9/11/2025 15:30,15.282,1894.5,control_low
1,9/11/2025 15:45,15.378,2066.7,control_low
1,9/11/2025 16:00,15.378,1550,control_low
1,9/11/2025 16:15,15.378,1248.6,control_low
1,9/11/2025 16:30,15.473,1636.1,control_low
1,9/11/2025 16:45,15.473,1130.2,control_low
1,9/11/2025 17:00,15.473,807.3,control_low
1,9/11/2025 17:15,15.378,592,control_low
1,9/11/2025 17:30,15.473,484.4,control_low
1,9/11/2025 17:45,15.473,355.2,control_low
1,9/11/2025 18:00,15.473,226,control_low
1,9/11/2025 18:15,15.378,150.7,control_low
1,9/11/2025 18:30,15.378,96.9,control_low
1,9/11/2025 18:45,15.473,32.3,control_low
1,9/11/2025 19:00,15.378,10.8,control_low
1,9/11/2025 19:15,15.378,0,control_low
1,9/11/2025 19:30,15.473,0,control_low
1,9/11/2025 19:45,15.473,0,control_low
1,9/11/2025 20:00,15.473,0,control_low
1,9/11/2025 20:15,15.473,0,control_low
1,9/11/2025 20:30,15.473,0,control_low
1,9/11/2025 20:45,15.473,0,control_low
1,9/11/2025 21:00,15.473,0,control_low
1,9/11/2025 21:15,15.473,0,control_low
1,9/11/2025 21:30,15.473,0,control_low
1,9/11/2025 21:45,15.473,0,control_low
1,9/11/2025 22:00,15.569,0,control_low
1,9/11/2025 22:15,15.569,0,control_low
1,9/11/2025 22:30,15.569,0,control_low
1,9/11/2025 22:45,15.569,0,control_low
1,9/11/2025 23:00,15.664,0,control_low
1,9/11/2025 23:15,15.664,0,control_low
1,9/11/2025 23:30,15.76,0,control_low
1,9/11/2025 23:45,15.76,0,control_low
1,9/12/2025 0:00,15.855,0,control_low
1,9/12/2025 0:15,15.855,0,control_low
