"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"1",0,0.0704410796576695,0.0681451612903226,0.0945945945945946,0.148967017035158,0.0869565217391304,0.159090909090909,0.272727272727273,0.0917338709677419,0.246594982078853,0.132453567937439,0.0394736842105263,0.160958904109589,0.0845588235294118,0.0698924731182796,0.0687403993855607,0.0500329163923634,0.111954459203036,0.179285523860304,0.105633802816901,0.0975609756097561,0.115934998787291,0.166666666666667
"2",0.0704410796576695,0,0.0408163265306123,0.104522890237176,0.182870901169457,0.0678793256433008,0.151205936920223,0.32312925170068,0.120216836734694,0.300907029478458,0.186765615337044,0.0819011815252417,0.168017892088342,0.0870348139255702,0.0285275400482774,0.0306122448979592,0.0612244897959184,0.145858343337335,0.204924945184685,0.12431733256683,0.0689397710303634,0.15359828141783,0.15827664399093
"3",0.0681451612903226,0.0408163265306123,0,0.122635135135135,0.176615168539326,0.096195652173913,0.150568181818182,0.302083333333333,0.121875,0.284722222222222,0.159469696969697,0.0608552631578948,0.176455479452055,0.0878676470588236,0.0367607526881721,0.0255952380952381,0.0401785714285715,0.150367647058824,0.206301652892562,0.136179577464789,0.0975609756097561,0.14671052631579,0.173842592592593
"4",0.0945945945945946,0.104522890237176,0.122635135135135,0,0.144852717886426,0.0916568742655699,0.136363636363636,0.292792792792793,0.100084459459459,0.270570570570571,0.156429156429156,0.0945945945945946,0.079877823028508,0.0468998410174881,0.0975007265329846,0.123230373230373,0.104522890237176,0.0771065182829889,0.169086441813715,0.075656642558051,0.0619644034278181,0.117354196301565,0.137037037037037
"5",0.148967017035158,0.182870901169457,0.176615168539326,0.144852717886426,0,0.148265754763068,0.0952502553626149,0.199693564862104,0.109199438202247,0.142821473158552,0.0522642151855635,0.121377882909521,0.110050792673542,0.137599140779907,0.169264226168902,0.201578384162654,0.142054574638844,0.11186384666226,0.0866375708050887,0.118491849976262,0.173198136475747,0.0916617386162034,0.152059925093633
"6",0.0869565217391304,0.0678793256433008,0.096195652173913,0.0916568742655699,0.148265754763068,0,0.138339920948617,0.311594202898551,0.103260869565217,0.267632850241546,0.160079051383399,0.0737986270022883,0.133412745681954,0.0741687979539642,0.0762038335670874,0.0967908902691511,0.0869565217391304,0.132992327365729,0.197269134028027,0.0938456827924066,0.0540827147401909,0.140732265446224,0.145410628019324
"7",0.159090909090909,0.151205936920223,0.150568181818182,0.136363636363636,0.0952502553626149,0.138339920948617,0,0.204545454545455,0.127840909090909,0.197474747474747,0.0984848484848485,0.132775119617225,0.146326276463263,0.12533422459893,0.142961876832845,0.158008658008658,0.118274582560297,0.129010695187166,0.134297520661157,0.12932138284251,0.14689578713969,0.108680792891319,0.147138047138047
"8",0.272727272727273,0.32312925170068,0.302083333333333,0.292792792792793,0.199693564862104,0.311594202898551,0.204545454545455,0,0.257102272727273,0.150505050505051,0.196969696969697,0.254385964912281,0.288812785388128,0.28921568627451,0.317204301075269,0.30952380952381,0.261904761904762,0.265374331550802,0.206611570247934,0.276995305164319,0.321138211382114,0.242652084757348,0.307407407407407
"9",0.0917338709677419,0.120216836734694,0.121875,0.100084459459459,0.109199438202247,0.103260869565217,0.127840909090909,0.257102272727273,0,0.190972222222222,0.0752840909090909,0.0879934210526316,0.128210616438356,0.0808823529411765,0.108870967741935,0.144345238095238,0.110012755102041,0.0716911764705882,0.106404958677686,0.0757042253521127,0.11280487804878,0.0435855263157895,0.135416666666667
"10",0.246594982078853,0.300907029478458,0.284722222222222,0.270570570570571,0.142821473158552,0.267632850241546,0.197474747474747,0.150505050505051,0.190972222222222,0,0.127272727272727,0.230116959064328,0.234094368340944,0.248611111111111,0.278853046594982,0.31031746031746,0.250793650793651,0.193464052287582,0.151974288337925,0.208998435054773,0.298915989159892,0.162071846282373,0.237037037037037
"11",0.132453567937439,0.186765615337044,0.159469696969697,0.156429156429156,0.0522642151855635,0.160079051383399,0.0984848484848485,0.196969696969697,0.0752840909090909,0.127272727272727,0,0.104864433811802,0.128684101286841,0.137700534759358,0.165689149560117,0.185064935064935,0.125541125541126,0.108288770053476,0.0826446280991736,0.117370892018779,0.184774575018477,0.0645933014354067,0.152188552188552
"12",0.0394736842105263,0.0819011815252417,0.0608552631578948,0.0945945945945946,0.121377882909521,0.0737986270022883,0.132775119617225,0.254385964912281,0.0879934210526316,0.230116959064328,0.104864433811802,0,0.1443763518385,0.0735294117647059,0.0759762308998302,0.0802005012531328,0.0351772287862513,0.116486068111455,0.160722053066551,0.0924759080800593,0.0975609756097561,0.105263157894737,0.162962962962963
"13",0.160958904109589,0.168017892088342,0.176455479452055,0.079877823028508,0.110050792673542,0.133412745681954,0.146326276463263,0.288812785388128,0.128210616438356,0.234094368340944,0.128684101286841,0.1443763518385,0,0.0969480257856567,0.143872440712918,0.183300717547293,0.164593234554096,0.0850120870265915,0.162091022302728,0.0874975882693421,0.137654527230204,0.114095169430425,0.12937595129376
"14",0.0845588235294118,0.0870348139255702,0.0878676470588236,0.0468998410174881,0.137599140779907,0.0741687979539642,0.12533422459893,0.28921568627451,0.0808823529411765,0.248611111111111,0.137700534759358,0.0735294117647059,0.0969480257856567,0,0.0585072738772929,0.105742296918768,0.0760054021608643,0.0661764705882353,0.162949684005834,0.0647265948632974,0.0529949784791966,0.0953947368421053,0.118681917211329
"15",0.0698924731182796,0.0285275400482774,0.0367607526881721,0.0975007265329846,0.169264226168902,0.0762038335670874,0.142961876832845,0.317204301075269,0.108870967741935,0.278853046594982,0.165689149560117,0.0759762308998302,0.143872440712918,0.0585072738772929,0,0.0483870967741936,0.0552995391705069,0.117330803289058,0.194614769394828,0.101166136604574,0.0721216889588251,0.125636672325976,0.139784946236559
"16",0.0687403993855607,0.0306122448979592,0.0255952380952381,0.123230373230373,0.201578384162654,0.0967908902691511,0.158008658008658,0.30952380952381,0.144345238095238,0.31031746031746,0.185064935064935,0.0802005012531328,0.183300717547293,0.105742296918768,0.0483870967741936,0,0.0595238095238095,0.164565826330532,0.211727666273121,0.1359825620389,0.0978513356562137,0.168546365914787,0.176984126984127
"17",0.0500329163923634,0.0612244897959184,0.0401785714285715,0.104522890237176,0.142054574638844,0.0869565217391304,0.118274582560297,0.261904761904762,0.110012755102041,0.250793650793651,0.125541125541126,0.0351772287862513,0.164593234554096,0.0760054021608643,0.0552995391705069,0.0595238095238095,0,0.138505402160864,0.172373081463991,0.12431733256683,0.0975609756097561,0.127282491944146,0.166666666666667
"18",0.111954459203036,0.145858343337335,0.150367647058824,0.0771065182829889,0.11186384666226,0.132992327365729,0.129010695187166,0.265374331550802,0.0716911764705882,0.193464052287582,0.108288770053476,0.116486068111455,0.0850120870265915,0.0661764705882353,0.117330803289058,0.164565826330532,0.138505402160864,0,0.137214389888187,0.0532311516155758,0.115494978479197,0.0580495356037152,0.0966230936819172
"19",0.179285523860304,0.204924945184685,0.206301652892562,0.169086441813715,0.0866375708050887,0.197269134028027,0.134297520661157,0.206611570247934,0.106404958677686,0.151974288337925,0.0826446280991736,0.160722053066551,0.162091022302728,0.162949684005834,0.194614769394828,0.211727666273121,0.172373081463991,0.137214389888187,0,0.15027354207892,0.19875025196533,0.0866836512769527,0.173706764615856
"20",0.105633802816901,0.12431733256683,0.136179577464789,0.075656642558051,0.118491849976262,0.0938456827924066,0.12932138284251,0.276995305164319,0.0757042253521127,0.208998435054773,0.117370892018779,0.0924759080800593,0.0874975882693421,0.0647265948632974,0.101166136604574,0.1359825620389,0.12431733256683,0.0532311516155758,0.15027354207892,0,0.104002061147372,0.0785237742242931,0.101825769431403
"21",0.0975609756097561,0.0689397710303634,0.0975609756097561,0.0619644034278181,0.173198136475747,0.0540827147401909,0.14689578713969,0.321138211382114,0.11280487804878,0.298915989159892,0.184774575018477,0.0975609756097561,0.137654527230204,0.0529949784791966,0.0721216889588251,0.0978513356562137,0.0975609756097561,0.115494978479197,0.19875025196533,0.104002061147372,0,0.145699614890886,0.150767841011743
"22",0.115934998787291,0.15359828141783,0.14671052631579,0.117354196301565,0.0916617386162034,0.140732265446224,0.108680792891319,0.242652084757348,0.0435855263157895,0.162071846282373,0.0645933014354067,0.105263157894737,0.114095169430425,0.0953947368421053,0.125636672325976,0.168546365914787,0.127282491944146,0.0580495356037152,0.0866836512769527,0.0785237742242931,0.145699614890886,0,0.114424951267057
"23",0.166666666666667,0.15827664399093,0.173842592592593,0.137037037037037,0.152059925093633,0.145410628019324,0.147138047138047,0.307407407407407,0.135416666666667,0.237037037037037,0.152188552188552,0.162962962962963,0.12937595129376,0.118681917211329,0.139784946236559,0.176984126984127,0.166666666666667,0.0966230936819172,0.173706764615856,0.101825769431403,0.150767841011743,0.114424951267057,0
